"COMP4418","Knowledge Representation and Reasoning","<a href="/faculties/2017/eng/eng.html">Faculty of Engineering</a>","<a href="http://www.cse.unsw.edu.au/">School of Computer Science and Engineering</a>","<a class='iw_tst' href='http://www.cse.unsw.edu.au/~cs4418'>www.cse.unsw.edu.au/~cs4418</a>","Sydney","Undergraduate","6","0.12500","3","COMP3411 or COMP4415","","2",""," Knowledge Representation and Reasoning (KRR) is at the core of Artificial Intelligence. It is concerned with the representation of knowledge in symbolic form and the use of this knowledge for reasoning. This course presents current trends and research issues in Knowledge Representation and Reasoning (KRR). It enables students interested in Artificial Intelligence to deepen their knowledge in this important area and gives them a solid background for doing their own work/research in this area. The topics covered in more detail are AI Logics, Probablilistic Reasoning, Constraints, and Game Theory."
"COMP4601","Design Project B","<a href="/faculties/2017/eng/eng.html">Faculty of Engineering</a>","<a href="http://www.cse.unsw.edu.au/">School of Computer Science and Engineering</a>","<a class='iw_tst' href='http://www.cse.unsw.edu.au/~cs4601'>www.cse.unsw.edu.au/~cs4601</a>","Sydney","Undergraduate","6","0.12500","5","COMP3211 and COMP3601.","","2",""," Hardware design and systems prototyping using field-programmable gate arrays. Emphasises laboratory experience in programming and interfacing with FPGAs. Acceleration of soft-core processors, design of custom accelerator blocks and configurable logic-based applications from areas such as telecommunications, signal processing, cryptography and biological sequencing. Techniques for designing and implementing configurable systems. CAD challenges posed by the area. Design validation, performance analysis and power consumption. Reconfigurable systems."
"COMP4904","Industrial Training 1","<a href="/faculties/2017/eng/eng.html">Faculty of Engineering</a>","<a href="http://www.cse.unsw.edu.au/">School of Computer Science and Engineering</a>","<a class='iw_tst' href='http://www.cse.unsw.edu.au/undergrad/programs/cscoop.html'>www.cse.unsw.edu.au/undergrad/programs/cscoop.html</a>","Sydney","Undergraduate","18","0.37500","0","72uc completed in Computer Science Co-op program.","","2",""," <i><strong>Please Note:</strong> Co-op students are not liable for tuition fee charges for this course.</i><br /><br />This is the first Industrial Training placement for Computer Science Co-op scholars. Students undertake a six month placement with a sponsor company. Students must provide a report on their experience at the end of the placement."
"COMP4905","Industrial Training 2","<a href="/faculties/2017/eng/eng.html">Faculty of Engineering</a>","<a href="http://www.cse.unsw.edu.au/">School of Computer Science and Engineering</a>","<a class='iw_tst' href='http://www.cse.unsw.edu.au/undergrad/programs/cscoop.html'>www.cse.unsw.edu.au/undergrad/programs/cscoop</a>","Sydney","Undergraduate","15","0.31250","0","COMP4904","","2",""," <i><strong>Please Note:</strong> Co-op students are not liable for tuition fee charges for this course.</i><br /><br />This is the second Industrial Training placement for Computer Science Co-op scholars. Students undertake a six month placement with a sponsor company. Students must provide a report on their experience at the end of the placement."
"COMP4906","Industrial Training 3","<a href="/faculties/2017/eng/eng.html">Faculty of Engineering</a>","<a href="http://www.cse.unsw.edu.au/">School of Computer Science and Engineering</a>","<a class='iw_tst' href='http://www.cse.unsw.edu.au/undergrad/programs/cscoop.html'>www.cse.unsw.edu.au/undergrad/programs/cscoop</a>","Sydney","Undergraduate","15","0.31250","0","","","2",""," <i><strong>Please Note:</strong> Co-op students are not liable for tuition fee charges for this course.</i><br /><br />This is the third Industrial Training placement for Computer Science Co-op scholars. Students undertake a six month placement with a sponsor company. Students must provide a report on their experience at the end of the placement."
"COMP4910","Thesis Part A","","","","","","","","","","","","",""
"COMP4911","Thesis Part B","","","","","","","","","","","","",""
"COMP4920","Management and Ethics","<a href="/faculties/2017/eng/eng.html">Faculty of Engineering</a>","<a href="http://www.cse.unsw.edu.au/">School of Computer Science and Engineering</a>","<a class='iw_tst' href='http://www.cse.unsw.edu.au/~cs4920'>www.cse.unsw.edu.au/~cs4920</a>","Sydney","Undergraduate","6","0.12500","4","COMP2511 or COMP2911, and in the final year of the BSc Computer Science or BE / BE (Hons) Bioinformatics Engineering or Computer Engineering. Software Engineering students enrol in SENG4920.","BINF4920, COMP2920, SENG4920, SENG4921","1",""," This course will develop a framework on which management and ethical issues can be developed. and also develop skills in software project management.<br /><br />Topics covered will include management issues such as:"
"COMP4930","Thesis Part A","<a href="/faculties/2017/eng/eng.html">Faculty of Engineering</a>","<a href="http://www.cse.unsw.edu.au/">School of Computer Science and Engineering</a>","<a class='iw_tst' href='http://www.cse.unsw.edu.au/thesis/'>www.cse.unsw.edu.au/thesis</a>","Sydney","Undergraduate","6","0.12500","5"," Enrolment in Bachelor of Science (Honours) program 4515, or 126 units of credit completed in BE Computer Engineering, BE Bioinformatics or Bioinformatics Engineering, or BE (Honours) Software Engineering.","","2",""," Thesis part A and B are done in the last two semesters of the BE degree program. For full-time students, a nominal three hours per week in the first semester and fifteen hours per week in the second semester are devoted to directed laboratory and research work on an approved course under guidance of members of the academic staff. Usually, the Thesis involves the design and construction of experimental apparatus and/or software, together with appropriate testing and evaluation. For Part A, students are required to present a satisfactory seminar. For Part B, a written thesis must be submitted by the Tuesday of the final week of the semester."
"COMP4931","Thesis Part B","<a href="/faculties/2017/eng/eng.html">Faculty of Engineering</a>","<a href="http://www.cse.unsw.edu.au/">School of Computer Science and Engineering</a>","<a class='iw_tst' href='http://www.cse.unsw.edu.au/thesis/'>www.cse.unsw.edu.au/thesis</a>","Sydney","Undergraduate","6","0.12500","5","COMP4930. Excluded: Program 4515.","BINF4911, BIOM5921, BIOM5951, BIOM5961, BIOM5971, COMP4911, COMP4941, SENG4911","2",""," Thesis part A and B are done in the last two semesters of the BE degree program. For full-time students, a nominal three hours per week in the first semester and fifteen hours per week in the second semester are devoted to directed laboratory and research work on an approved course under guidance of members of the academic staff. Usually, the Thesis involves the design and construction of experimental apparatus and/or software, together with appropriate testing and evaluation. For Part A, students are required to present a satisfactory seminar. For Part B, a written thesis must be submitted by the Tuesday of the final week of the semester."
"COMP4941","Thesis Part B","<a href="/faculties/2017/eng/eng.html">Faculty of Engineering</a>","<a href="http://www.cse.unsw.edu.au/">School of Computer Science and Engineering</a>","<a class='iw_tst' href='http://www.cse.unsw.edu.au/thesis/'>www.cse.unsw.edu.au/thesis</a>","Sydney","Undergraduate","12","0.25000","0","COMP4930 and [75 WAM or enrolment in Computer Science Honours]","BINF4911, BIOM5921, BIOM5951, BIOM5961, BIOM5971, COMP4911, COMP4931, SENG4911","2",""," This course in conjunction with Thesis part A (COMP4930) constitutes an 18 UoC advanced thesis option for excellent students and is suitable for those students desiring a more intensive research experience. The advanced thesis option may describe a higher level directed research work on an approved topic.<br /><br />Advanced thesis students must submit a draft manuscript for submission to a scientific conference or journal appropriate for the discipline along with their final thesis report."
"COMP6441","Security Engineering and Cyber Security","<a href="/faculties/2017/eng/eng.html">Faculty of Engineering</a>","<a href="http://www.cse.unsw.edu.au/">School of Computer Science and Engineering</a>","<a href="http://www.cse.unsw.edu.au/~cs6441">http://www.cse.unsw.edu.au/~cs6441</a>","Sydney","Undergraduate","6","0.12500","4","Completion of 48 UOC","COMP3441, COMP6841, COMP9441","2","Yes"," Introduction to computer security, prevention of cybercrime and cyberterror. The principles of engineering secure systems. How to think like a security engineer.<br /><br />Engineering secure systems. How security fails. Security analysis and design. Private and public cryptographic protocols. Introduction to information security: Confidentiality, Integrity, Authentication, Non-repudiation, hashing, signatures, bits of security. Physical security, social engineering, sniffing, intrusion detection, prevention and response, firewalls, honeypots. Overview of vulnerabilities and exploits including areas such as buffer overflow, inter overflow, heap attacks, Return-Oriented-Programming, heap attacks. Principles of risk and security. Case studies drawn from the history of hacking and from current events.<br /><br />Additional topics drawn from recent developments and current research in applied computer security.<br /><br />There are numerous formative assessments and activities throughout the course to provide feedback and learning opportunities. These do not directly contribute to your final grade but are expected to be used to provide evidence of your capabilities in your portfolio.<br /><br />A programming background is not required but it will be helpful in some of the more applied topics. Students need a keen devious and analytical mind. To get the most from this course students will need to engage in independent study and research and be able to act as independent self-directed learners."
"COMP6443","Web Application Security and Testing","<a href="/faculties/2017/eng/eng.html">Faculty of Engineering</a>","<a href="http://www.cse.unsw.edu.au/">School of Computer Science and Engineering</a>","<a href="http://www.cse.unsw.edu.au/~cs6443">http://www.cse.unsw.edu.au/~cs6443</a>","Sydney","Undergraduate","6","0.12500","5","COMP6441 or COMP6841 or COMP3441 or COMP9321","COMP6843","2","Yes"," Web applications are currently the predominant source of software vulnerabilities exploited in in online attacks. There is a growing need and growing demand for web programmers to be security aware.<br /><br />This course covers the main types of web application vulnerabilities and current best practice professional coding and testing practices to be able to successfully develop secure web applications.<br /><br />The course covers OWASP vulnerabilities cross site scripting browser security model and weaknesses Injection attacks DNS Man in the middle Data leakage Spoofing UI and Social vulnerabilities Assurance and Testing Standards. Course coverage will be constantly updated over time to reflect emerging vulnerabilities and practices.<br /><br />A programming background is not required but it will be helpful in some of the more applied topics. Students need a keen devious and analytical mind. To get the most from this course students will need to engage in independent study and research and be able to act as independent self directed learners."
"COMP6445","Digital Forensics","<a href="/faculties/2017/eng/eng.html">Faculty of Engineering</a>","<a href="http://www.cse.unsw.edu.au/">School of Computer Science and Engineering</a>","<a class='iw_tst' href='https://www.engineering.unsw.edu.au/computer-science-engineering'>School</a>","Sydney","Undergraduate","6","0.12500","5","COMP3441 or COMP6441 or COMP6841, and COMP3231 or COMP3891","COMP6845","2","Yes"," This course addresses the skills and knowledge needed by first responders to a discovered cyber breech, as well as law enforcement and criminal justice.<br /><br />This course covers both forensic theory / professional practice, and looking at the underlying engineering of hiding, finding, interpreting and responding to traces. Students will use of standard forensic tools to extract carve and analyse data as well as learning the low level technical skills and knowledge underlying them. By the end of the course students should be able to write and analyse simple forensic tools as well as being able to use them.<br /><br />The course covers Memory Forensics, Disc Forensics Network, Device Forensics, Stealth Techniques, Anti-forensics, Professional Forensic Practice, (chain of custody, records etc), Logging. Course coverage will be constantly updated over time to reflect emerging forensic practice and methods."
"COMP6448","Security Engineering Masterclass","<a href="/faculties/2017/eng/eng.html">Faculty of Engineering</a>","<a href="http://www.cse.unsw.edu.au/">School of Computer Science and Engineering</a>","<a class='iw_tst' href='https://www.engineering.unsw.edu.au/computer-science-engineering'>School</a>","Sydney","Undergraduate","6","0.12500","30","COMP6841","","2","Yes"," This is an occasional course that will involve a visiting expert in the security area giving a series of lectures and workshops on an advanced topic in cyber security. The precise timing and topics depend on the visitor. The course will be run in intensive mode."
"COMP6714","Information Retrieval and Web Search","<a href="/faculties/2017/eng/eng.html">Faculty of Engineering</a>","<a href="http://www.cse.unsw.edu.au/">School of Computer Science and Engineering</a>","<a href="http://www.cse.unsw.edu.au/~cs6714">http://www.cse.unsw.edu.au/~cs6714</a>","Sydney","Undergraduate","6","0.12500","3","MATH1081 and COMP2041","","2",""," Information Retrieval: (a) Document modeling (b) Inverted index construction and compression (c)Vector space model and ranking methods (d) Probabilistic and language models (e) Evaluation methods (f) Relevance feedback and query expansion.<br /><br />Web Search: (a) Web search engine architecture (b) Web crawling and indexing (c) Web structure and usage analytics.<br /><br />The lecture materials will be complemented by projects and assignments."
"COMP6733","Internet of Things Experimental Design Studio","<a href="/faculties/2017/eng/eng.html">Faculty of Engineering</a>","<a href="http://www.cse.unsw.edu.au/">School of Computer Science and Engineering</a>","<a class='iw_tst' href='http://www.cse.unsw.edu.au/~cs6733'>www.cse.unsw.edu.au/~cs6733</a>","Sydney","Undergraduate","6","0.12500","5","65 WAM and COMP3331","COMP4335, COMP9335","2",""," Internet of Things (IoT) will play a key role in the next frontier of computing. The new course will provide an experimental approach to cover fundamental design principles behind building IoT applications, with hands-on experience with a popular end-to-end IoT platform.Topics covered will include a selection from: IoT technology and services, IoT system architecture, Low Power communications (Bluetooth Low Energy and 6LoWPAN) and security issues, sensors and sensor data smoothing and filtering, light-weight in-situ machine learning and data fusion, inertial sensing, activity recognition and fitness morning, voice-based stress level sensing, biometric authentication, anonymity, cloud services for IoT. This course assumes familiarity with a high level programming language such as Java and Python AND a low level programming language such as C."
"COMP6741","Parameterized and Exact Computation","<a href="/faculties/2017/eng/eng.html">Faculty of Engineering</a>","<a href="http://www.cse.unsw.edu.au/">School of Computer Science and Engineering</a>","<a href="http://www.cse.unsw.edu.au/~cs6741">http://www.cse.unsw.edu.au/~cs6741</a>","Sydney","Undergraduate","6","0.12500","3","COMP3121 or COMP3821.","","2",""," The course focuses on algorithms for exactly solving NP-hard computational problems. Since no polynomial time algorithm is known for any of these problems, the running time of the algorithms will have a super-polynomial dependence on the input size or some other parameter of the input.<br /><br /><br />The first part presents algorithmic techniques to solve NP-hard problems provably faster than brute-force in the worst case, such as branching algorithms, dynamic programming across subsets, inclusion-exclusion, local search, and measure & conquer. We will also see lower bounds for algorithms and how to rule out certain running times assuming the (Strong) Exponential Time Hypothesis.<br /><br /><br />Whereas the first part presents "default" algorithms that one would use without knowing much about the instances one is about to solve, the second part acknowledges that the complexity of an instance does not only depend on its size n. A parameter k is associated with each instance and the parameterized complexity framework aims at designing fixed-parameter algorithms whose running times are f(k)*poly(n) for a computable function f. This gives efficient algorithms for small values of the parameter obtained via techniques such as branching, colour coding, iterative compression, and kernelization (preprocessing). We will also see problems that are not fixed-parameter tractable and not kernelizable to polynomial kernels subject to complexity-theoretic assumptions."
"COMP6771","Advanced C++ Programming","<a href="/faculties/2017/eng/eng.html">Faculty of Engineering</a>","<a href="http://www.cse.unsw.edu.au/">School of Computer Science and Engineering</a>","<a href="http://www.cse.unsw.edu.au/~cs6771">http://www.cse.unsw.edu.au/~cs6771</a>","Sydney","Undergraduate","6","0.12500","4","COMP2511 or COMP2911","COMP3171, COMP9171","2",""," This course introduces the fundamentals and advanced techniques of object-oriented programming in C++.<br /><br />Object-oriented inheritance techniques. Advanced techniques with functions. Memory and resource managment. Namespaces. Run time type information. Templates and generic programming. C++ Template metaprogramming. The Standard Template Library (e.g., algorithms, containers and iterators). Input/Output wth C++ iostreams library. Exception handling. C++ and Efficiency issues. Effective C++ design guidelines."
"COMP6841","Extended Security Engineering and Cyber Security","<a href="/faculties/2017/eng/eng.html">Faculty of Engineering</a>","<a href="http://www.cse.unsw.edu.au/">School of Computer Science and Engineering</a>","<a href="http://www.cse.unsw.edu.au/~cs6841">http://www.cse.unsw.edu.au/~cs6841</a>","Sydney","Undergraduate","6","0.12500","5","Completion of 48 UOC, and COMP1927 or COMP2521","COMP3441, COMP6441, COMP9441","2","Yes"," Introduction to computer security, cybercrime, and cyberterror. The principles of engineering secure systems. How to think like a security engineer.<br /><br />Engineering secure systems. How security fails. Security analysis and design. Private and public cryptographic protocols. Introduction to information security: Confidentiality, Integrity, Authentication, Non-repudiation, hashing, signatures, bits of security. Physical security, social engineering, sniffing, intrusion detection, prevention and response, firewalls, honeypots. Overview of vulnerabilities and exploits including areas such as buffer overflow, inter overflow, heap attacks, Return-Oriented-Programming, heap attacks. Principles of risk and security. Case studies drawn from the history of hacking and from current events.<br /><br />Additional topics drawn from recent developments and current research in applied computer security.<br /><br />There are numerous formative assessments and activities throughout the course to provide feedback and learning opportunities. These do not directly contribute to your final grade but are expected to be used to provide evidence of your capabilities in your portfolio.<br /><br />A programming background is required , especially for the more applied topics. Students need a keen devious and analytical mind. To get the most from this course students will need to engage in independent study and research and be able to act as independent self-directed learners.<br /><br />This is the extended version of COMP6441. In addition to the COMP6441 material above, this course includes coverage of reversing x86 machine code into C/C++ and an introduction to malware decomposition and analysis"
"COMP6843","Extended Web Application Security and Testing","<a href="/faculties/2017/eng/eng.html">Faculty of Engineering</a>","<a href="http://www.cse.unsw.edu.au/">School of Computer Science and Engineering</a>","<a href="http://www.cse.unsw.edu.au/~cs6843">http://www.cse.unsw.edu.au/~cs6843</a>","Sydney","Undergraduate","6","0.12500","6","COMP6441 or COMP6841 or COMP3441 or COMP9321","COMP6443","2",""," Web applications are currently the predominant source of software vulnerabilities exploited in in online attacks. There is a growing need and growing demand for web programmers to be security aware.<br /><br />This course covers the main types of web application vulnerabilities and current best practice professional coding and testing practices to be able to successfully develop secure web applications.<br /><br />The course covers OWASP vulnerabilities cross site scripting browser security model and weaknesses Injection attacks DNS Man in the middle Data leakage Spoofing UI and Social vulnerabilities Assurance and Testing Standards. Course coverage will be constantly updated over time to reflect emerging vulnerabilities and practices.<br /><br />There are numerous formative assessments and activities throughout the course to provide feedback and learning opportunities. These do not directly contribute to your final grade but are expected to be used to provide evidence of your capabilities in your portfolio.<br /><br />A programming background is required. Students also need a keen devious and analytical mind. To get the most from this course students will need to engage in independent study and research and be able to act as independent self directed learners.<br /><br />This is the extended version of COMP6443. This course includes the material of COMP6443 plus penetration testing, and red teaming. Students will work in teams to conduct penetration tests and report on them to real and simulated clients."
"COMP6845","Extended Digital Forensics and Incident Response","<a href="/faculties/2017/eng/eng.html">Faculty of Engineering</a>","<a href="http://www.cse.unsw.edu.au/">School of Computer Science and Engineering</a>","<a class='iw_tst' href='https://www.engineering.unsw.edu.au/computer-science-engineering'>School</a>","Sydney","Undergraduate","6","0.12500","6","COMP3441 or COMP6441 or COMP6841, and COMP3231 or COMP3891","COMP6445","2",""," This course addresses the skills and knowledge needed by first responders to a discovered cyber breech, as well as law enforcement and criminal justice.<br /><br />This course covers both forensic theory / professional practice, and looking at the underlying engineering of hiding, finding, interpreting and responding to traces. Students will use of standard forensic tools to extract carve and analyse data as well as learning the low level technical skills and knowledge underlying them. By the end of the course students should be able to write and analyse simple forensic tools as well as being able to use them.<br /><br />The course covers Memory Forensics, Disc Forensics Network, Device Forensics, Stealth Techniques, Anti-forensics, Professional Forensic Practice, (chain of custody, records etc), Logging. Course coverage will be constantly updated over time to reflect emerging forensic practice and methods.<br /><br />This is the extended version of COMP6445. This course includes the material of COMP6445 plus malware analysis and incident response."
"COMP9020","Foundations of Computer Science","","","","","","","","","","","","",""
"COMP9021","Principles of Programming","","","","","","","","","","","","",""
"COMP9024","Data Structures and Algorithms","","","","","","","","","","","","",""
"COMP9032","Microprocessors and Interfacing","","","","","","","","","","","","",""
"COMP9041","Software Construction: Techniques and Tools","","","","","","","","","","","","",""
"COMP9101","Design and Analysis of Algorithms","","","","","","","","","","","","",""
"COMP9102","Programming Languages and Compilers","","","","","","","","","","","","",""
"COMP9151","Foundations of Concurrency","","","","","","","","","","","","",""
"COMP9153","Algorithmic Verification","","","","","","","","","","","","",""
"COMP9161","Concepts of Programming Languages","","","","","","","","","","","","",""
"COMP9181","Language-based Software Safety","","","","","","","","","","","","",""
"COMP9201","Operating Systems","","","","","","","","","","","","",""
"COMP9211","Computer Architecture","","","","","","","","","","","","",""
"COMP9222","Digital Circuits and Systems","","","","","","","","","","","","",""
"COMP9242","Advanced Operating Systems","<a href="/faculties/2017/eng/eng.html">Faculty of Engineering</a>","<a href="http://www.cse.unsw.edu.au/">School of Computer Science and Engineering</a>","<a class='iw_tst' href='http://www.cse.unsw.edu.au/~cs9242'>www.cse.unsw.edu.au/~cs9242</a>","Sydney","Undergraduate","6","0.12500","4","a mark of at least 75 in either COMP3231 or COMP3891.","","2",""," Covers operating systems design and implementation issues at an advanced level, focussing on specific issues such as performance and on current OS research areas. Topics selected from: Microkernels; user-level servers; performance; kernel implementation; device drivers; scheduling for real-time; effects and control of hardware caches; security and protection; persistent systems; security; dealing with large, sparse address spaces; experimental systems. A laboratory running a state-of-the-art microkernal system will be used to provide hands-on experience with low-level implementation of OS components."
"COMP9243","Distributed Systems","<a href="/faculties/2017/eng/eng.html">Faculty of Engineering</a>","<a href="http://www.cse.unsw.edu.au/">School of Computer Science and Engineering</a>","<a class='iw_tst' href='http://www.cse.unsw.edu.au/~cs9243'>www.cse.unsw.edu.au/~cs9243</a>","Sydney","Undergraduate","6","0.12500","3","[COMP3231 or COMP3891] and [COMP3331 or TELE3018].","","2",""," A detailed coverage of distributed systems, with a particular focus on operating systems issues: client-server paradigm, remote-procedure call as OS support for client-server; distributed shared memory, distributed memory coherency; distributed file systems; distributed process management, including load sharing and process migration; concurrency control; fault tolerance, recoverability and distributed transactions; naming; industry standards; case studies."
"COMP9283","Extended Operating Systems","","","","","","","","","","","","",""
"COMP9311","Database Systems","","","","","","","","","","","","",""
"COMP9313","Big Data Management","","","","","","","","","","","","",""
"COMP9318","Data Warehousing and Data Mining","<a href="/faculties/2017/eng/eng.html">Faculty of Engineering</a>","<a href="http://www.cse.unsw.edu.au/">School of Computer Science and Engineering</a>","<a class='iw_tst' href='http://www.cse.unsw.edu.au/~cs9318'>www.cse.unsw.edu.au/~cs9318</a>","Sydney","Undergraduate","6","0.12500","3","COMP1927 or COMP2521, and COMP3311","","2",""," Data Warehouse: (a) Data Model for Data Warehouses. (b) Implementing Data Warehouses: data extraction, cleansing, transformation and loading, data cube computation, materialized view selection, OLAP query processing. Data Mining: (a) Fundamentals: data mining process and system architecture, relationship with data warehouse and OLAP systems, data pre-processing. (b) Mining Techniques and Application: association rules, mining spatial databases, mining multimedia databases, web mining, mining sequence and time-series data, text mining, etc. The lecture materials will be complemented by projects /assignments."
"COMP9319","Web Data Compression and Search","<a href="/faculties/2017/eng/eng.html">Faculty of Engineering</a>","<a href="http://www.cse.unsw.edu.au/">School of Computer Science and Engineering</a>","<a class='iw_tst' href='http://www.cse.unsw.edu.au/~cs9319'>www.cse.unsw.edu.au/~cs9319</a>","Sydney","Undergraduate","6","0.12500","5","COMP2521 or COMP1927","","2",""," Data Compression:"
"COMP9321","Web Applications Engineering","<a href="/faculties/2017/eng/eng.html">Faculty of Engineering</a>","<a href="http://www.cse.unsw.edu.au/">School of Computer Science and Engineering</a>","<a class='iw_tst' href='http://www.cse.unsw.edu.au/~cs9321'>www.cse.unsw.edu.au/~cs9321</a>","Sydney","Undergraduate","6","0.12500","3","COMP1531 and COMP2041, or (COMP3311, and COMP2911 or COMP2511)","","2",""," The goal of this course is to expose students to basic infrastructure for building web-based ecommerce applications. It discusses web application development techniques and enabling technologies including CGI scripts, remote method invocation, servlets, JSPs, Web access to databases, programmatic access to XML documents. The lecture materials will be complemented by several assignments and labs."
"COMP9322","Service-Oriented Architectures","<a href="/faculties/2017/eng/eng.html">Faculty of Engineering</a>","<a href="http://www.cse.unsw.edu.au/">School of Computer Science and Engineering</a>","<a class='iw_tst' href='http://www.cse.unsw.edu.au/~cs9322'>www.cse.unsw.edu.au/~cs9322</a>","Sydney","Undergraduate","6","0.12500","3","COMP9321.","","2",""," This course covers principles, techniques, architectures, and enabling technologies for the development of the different components and layers of complex e-commerce systems (presentation and personalization layer, business logic, message exchange). It discusses: (1) e-commerce transaction models, system architectures and functions, (2) enterprise applications development using J2EEE, (3) Web services and business process modelling, (4) security, transaction, payment protocols for enterprise applications, (5) e-catalogues, (6) inter-enterprise message exchange, and (6) personalization. The lecture materials will be complemented by several assignments and labs"
"COMP9323","e-Enterprise Project","<a href="/faculties/2017/eng/eng.html">Faculty of Engineering</a>","<a href="http://www.cse.unsw.edu.au/">School of Computer Science and Engineering</a>","<a class='iw_tst' href='http://www.cse.unsw.edu.au/~cs9323'>www.cse.unsw.edu.au/~cs9323</a>","Sydney","Undergraduate","6","0.12500","3","","","2",""," This course covers principles, techniques, architectures, and enabling technologies for the development of the different components and layers of complex e-Commerce systems (presentation and personalisation layer, business logic, message exchange). In particular, it discusses the processes related to (1) building a large enterprise system in collaboration with other project members, (2) developing software in a culture of participation, (3) developing software using agile software engineering methodologies, (4) integrating a number of separate components to build an integrated system, and (5) developing appropriate testing strategies and methodologies for given projects."
"COMP9331","Computer Networks and Applications","","","","","","","","","","","","",""
"COMP9334","Capacity Planning of Computer Systems and Networks","<a href="/faculties/2017/eng/eng.html">Faculty of Engineering</a>","<a href="http://www.cse.unsw.edu.au/">School of Computer Science and Engineering</a>","<a class='iw_tst' href='http://www.cse.unsw.edu.au/~cs9334'>www.cse.unsw.edu.au/~cs9334</a>","Sydney","Undergraduate","6","0.12500","3","COMP1511 or COMP1917 or COMP1921","","2",""," Techniques for performance evaluation of distributed systesms. These techniques will then be applied to designing systems to have good performance, and to the analysis of future workloads and the system changes required to cope with them."
"COMP9336","Mobile Data Networking","","","","","","","","","","","","",""
"COMP9337","Securing Wireless Networks","","","","","","","","","","","","",""
"COMP9414","Artificial Intelligence","","","","","","","","","","","","",""
"COMP9415","Computer Graphics","","","","","","","","","","","","",""
"COMP9417","Machine Learning and Data Mining","<a href="/faculties/2017/eng/eng.html">Faculty of Engineering</a>","<a href="http://www.cse.unsw.edu.au/">School of Computer Science and Engineering</a>","<a class='iw_tst' href='http://www.cse.unsw.edu.au/~cs9417'>www.cse.unsw.edu.au/~cs9417</a>","Sydney","Undergraduate","6","0.12500","3","COMP1927","","2",""," Machine learning is the algorithmic approach to learning from data. This course covers the key techniques in data mining technology, gives their theoretical background and shows their application. Topics include: decision tree algorithms (such as C4.5), regression and model tree algorithms, neural network learning, rule learning (such as association rules), lazy learning, version spaces, evaluating the performance of machine learning algorithms, Bayesian learning and model selection, algorithm-independent learning, ensemble learning, kernel methods, unsupervised learning (such as clustering) and inductive logic programming (relational learning)"
"COMP9418","Advanced Topics in Statistical Machine Learning","","","","","","","","","","","","",""
"COMP9431","Robotic Software Architecture","","","","","","","","","","","","",""
"COMP9444","Neural Networks and Deep Learning","<a href="/faculties/2017/eng/eng.html">Faculty of Engineering</a>","<a href="http://www.cse.unsw.edu.au/">School of Computer Science and Engineering</a>","<a class='iw_tst' href='http://www.cse.unsw.edu.au/~cs9444'>www.cse.unsw.edu.au/~cs9444</a>","Sydney","Undergraduate","6","0.12500","3","COMP1927 or COMP2521 or MTRN3500","COMP9844","2",""," Topics chosen from: perceptrons, feedforward neural networks, backpropagation, Hopfield and Kohonen networks, restricted Boltzmann machine and autoencoders, deep convolutional networks for image processing; geometric and complexity analysis of trained neural networks; recurrent networks, language processing, semantic analysis, long short term memory; designing successful applications of neural networks; recent developments in neural networks and deep learning."
"COMP9447","Security Engineering Workshop","<a href="/faculties/2017/eng/eng.html">Faculty of Engineering</a>","<a href="http://www.cse.unsw.edu.au/">School of Computer Science and Engineering</a>","<a href="http://www.cse.unsw.edu.au/~cs9447">http://www.cse.unsw.edu.au/~cs9447</a>","Sydney","Undergraduate","6","0.12500","4","COMP6441 or COMP6841 or COMP3441","COMP6447","2",""," Applied workshop in computer security and cybercrime: attack, defense, auditing.<br /><br />The course will consist of a weekly seminar followed by a three hour per week workshop and lab session on the seminar topic. Topics are drawn from data sniffing, firewalls and attacks on firewalls, root-kits, exploits, denial of service attacks, intrusion detection systems, honeypots, malware, digital rights management, cryptanalysis, cross site scripting attacks, code injection attacks, threats and countermeasures, penetration testing, and current topics in security."
"COMP9511","Human Computer Interaction","","","","","","","","","","","","",""
"COMP9517","Computer Vision","<a href="/faculties/2017/eng/eng.html">Faculty of Engineering</a>","<a href="http://www.cse.unsw.edu.au/">School of Computer Science and Engineering</a>","<a class='iw_tst' href='http://www.cse.unsw.edu.au/~cs9517'>www.cse.unsw.edu.au/~cs9517</a>","Sydney","Undergraduate","6","0.12500","3","COMP2521 or COMP1927","","2",""," Cameras and Radiometry, local shading models, Colour Vision perception, representation, modelling, linear filters for smoothing, edge detection using concvolution, fourier transform, scale and image pyramids, texture, segmentation by clustering, model fitting and probabilistic methods, tracking and Kalman filters, model-based vision, template matching using classifiers, recognition by relations, applications in robotics, medical imaging, satellite image analysis."
"COMP9596","Research Project","","","","","","","","","","","","",""
"COMP9801","Extended Design &amp; Analysis of Algorithms","","","","","","","","","","","","",""
"COMP9814","Extended Artificial Intelligence","","","","","","","","","","","","",""
"COMP9900","Information Technology Project","","","","","","","","","","","","",""
"COMP9945","Research Project","","","","","","","","","","","","",""
